user_id,status_id,created_at,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,sentiment
x310907208,x1254589134624227329,27/04/2020 01:52,@dominos como es posible que aproximadamente hora y 40 minutos solicite una pizza por web y nada que llega que irresponsabilidad fuera de eso llamo y se tiran la pelota de una sucursal a otra y nadie responde. Falta de respeto con el cliente. @sicsuper ht,Twitter for Android,252,,x31444922,dominos,FALSE,FALSE,0,0,,,,,https://t.co/79MtBf6lua,https://twitter.com/Lcbenavides04/status/1254589134624227329/photo/1,photo,http://pbs.twimg.com/media/EWkyKNpWAAAz6uk.jpg,https://t.co/79MtBf6lua,https://twitter.com/Lcbenavides04/status/1254589134624227329/photo/1,,x31444922 x327385337,dominos sicsuper,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Bucaramanga, Colombia","Amante de la informática y las telecomunicaciones, me gusta la buena información, el fútbol hincha fiel de mi @ABucaramanga",https://t.co/1bhrZowdpe,FALSE,646,833,3,2257,73,04/06/2011 15:18,FALSE,https://t.co/1bhrZowdpe,http://chechemania.com,,negative
x102798007,x1254542158935121920,26/04/2020 22:45,@dominosmx @dominos mis hijos siempre han preferido sus pizzas sobre cualquier otra. Hoy 2 horas y 30 minutos después dominos lerma lleva 1 hora 30 mintiendome por teléfono diciendome que ya están a 2 min. En verdad se pasan. Mis hijos comiendo galletas e,Twitter for Android,279,,x48581776,dominosmx,FALSE,FALSE,0,0,,,,,,,,,,,,x48581776 x31444922,dominosmx dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,44,353,0,288,353,07/01/2010 21:38,FALSE,,,,negative
x1278537198,x1254516492563070978,26/04/2020 21:03,Es neta que la app de @dominos es super lentaa y te saca a cada rato o solo es a mi?,Twitter for Android,91,,,,FALSE,FALSE,0,0,,,,,,,,,,,,x31444922,dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Monterrey, Nuevo León",love until it hurts. <U+2661> De Tampico a Puebla y de Puebla a Monterrey. <U+0001F980><U+0001F41A>,,FALSE,369,259,2,14123,13026,18/03/2013 19:25,FALSE,,,,negative
x1112783494365827072,x1254291108231811072,26/04/2020 06:07,@mamichelle @dominos Yo también tuve malas experiencias con @dominos pero la peor fue cuando me salio una grapa en una rebanada no manches lo bueno que no me la trague si no me hubiera lastimado y si reclame pero no me hicieron caso son un asco desde ento,Twitter for Android,258,x1254256802235121669,x3303520716,mamichelle,FALSE,FALSE,1,0,,,,,,,,,,,,x3303520716 x31444922 x31444922 x31444922,mamichelle dominos dominos dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,11,150,0,132,3159,01/04/2019 18:27,FALSE,,,,negative
x1081435189836955648,x1254282498714013696,26/04/2020 05:33,"@mamichelle @dominos En ocasiones los pedidos ni los entregan completos y de quedan con refrescos o complementos, ya van dos veces que me pasa <U+0001F622><U+0001F622>",Twitter for Android,124,x1254256802235121669,x3303520716,mamichelle,FALSE,FALSE,1,0,,,,,,,,,,,,x3303520716 x31444922,mamichelle dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Saltillo, Coahuila de Zaragoza",,,FALSE,12,44,0,78,1280,05/01/2019 06:20,FALSE,,,,negative
x221821378,x1254278738839289857,26/04/2020 05:18,"@mamichelle @dominos Cobran mucho por sus malas pizzas y tratan al cliente como se les antoja, desde que me pasó algo similar hace unos años les deje de consumir, lamentablemente como es una cadena de comida grande no les afecta un cliente más o menos, te",Twitter for iPhone,268,x1254256802235121669,x3303520716,mamichelle,FALSE,FALSE,5,0,,,,,,,,,,,,x3303520716 x31444922,mamichelle dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Escuchando demonios,,FALSE,467,593,3,39989,76175,01/12/2010 18:14,FALSE,,,,negative
x117627284,x1254257379081949190,26/04/2020 03:53,"@mamichelle @dominos Igual, lo peor es que marcas a la tienda y también les vale madre.",Twitter for iPhone,66,x1254256802235121669,x3303520716,mamichelle,FALSE,FALSE,5,0,,,,,,,,,,,,x3303520716 x31444922,mamichelle dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Monterrey, Nuevo León",You deserve the life you want to live <U+0001F37E><U+0001F4B3>,,FALSE,2995,203,14,2834,17115,26/02/2010 03:22,FALSE,,,,negative
x458851117,x1254161263329980419,25/04/2020 21:32," @dominosmx @dominos   Es lamentable que la primer reacción del que contesto en la tienda a la tercera vez que llamé sea mentir e inventar pretextos, pudiendo haber llamado para avisar. La decisión de esperar o no es del cliente y no del gerente de la tienda",Twitter for Android,258,x1254160512142712836,x458851117,Ivanelmasfranco,FALSE,FALSE,0,0,,,,,,,,,,,,x48581776 x31444922,dominosmx dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,mexico df,,,FALSE,52,237,0,99,9,09/01/2012 00:58,FALSE,,,,negative
x1150952861947367429,x1253815080426237952,24/04/2020 22:36,"Quiero reportar a @dominos por qué el dia d hoy hicimos un pedido en línea y nos dijeron que no vendrían a la hora que lo solicitamos, en segunda que no vendrían a dejárnosla cuando en su página si nos permitió la dirección, aparte nos cobraron la pizza requiero mi reembolso",Twitter for iPhone,275,,,,FALSE,FALSE,0,0,,,,,,,,,,,,x31444922,dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,1,0,0,10,1,16/07/2019 02:18,FALSE,,,,negative
x1061248718446489600,x1253469238280564742,23/04/2020 23:42,@gomezcarlos79 @LuisAlf32459408 @dominos @SSC_Pue @SSPGobPue No puede ser estos delincuentes no tienen ni tantita vergüenza;con razón son  la escoria las autoridades brillan por su ausencia,Twitter for iPhone,126,x1253110193451413504,x114498335,gomezcarlos79,FALSE,FALSE,0,0,,,,,,,,,,,,x114498335 x913192662383067137 x31444922 x121849420 x1156749034247380992,gomezcarlos79 LuisAlf32459408 dominos SSC_Pue SSPGobPue,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Negocios Fórmula 1 Estilo de Vida Libros Fútbol Cultura Cultura Pop Espectaculos Cultura Pop Espectaculos Television México Gastronomía Elecciones Tenis Música,,FALSE,11,125,0,125,481,10/11/2018 13:26,FALSE,,,,negative
x1241583425028386816,x1253141360938532873,23/04/2020 01:59,@gomezcarlos79 @dominos @SSC_Pue @SSPGobPue Que pena!!! Pobre del repartidor gente trabajadora que pese a la contingencia  le anda buscando para llevar algo de dinero a su família !!!! https://t.co/tBMad8VcBK,Twitter for Android,140,x1253110193451413504,x114498335,gomezcarlos79,FALSE,FALSE,0,0,,,,,https://t.co/tBMad8VcBK,https://twitter.com/Araceli03196071/status/1253141360938532873/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/EWQNa6jWsAANnzS.jpg,https://t.co/tBMad8VcBK,https://twitter.com/Araceli03196071/status/1253141360938532873/photo/1,,x114498335 x31444922 x121849420 x1156749034247380992,gomezcarlos79 dominos SSC_Pue SSPGobPue,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,0,10,0,47,166,22/03/2020 04:32,FALSE,,,,negative
x749705922725892096,x1253128226324525058,23/04/2020 01:07,@gomezcarlos79 @dulcgomez @dominos @SSC_Pue @SSPGobPue Y esos malditos ni se enferman que coraje. <U+0001F621>,Twitter for Android,44,x1253110193451413504,x114498335,gomezcarlos79,FALSE,FALSE,0,0,,,,,,,,,,,,x114498335 x247403774 x31444922 x121849420 x1156749034247380992,gomezcarlos79 dulcgomez dominos SSC_Pue SSPGobPue,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,Peruana <U+0001F1F5><U+0001F1EA> <U+2764> <U+0001F1F2><U+0001F1FD>,"Algo rebelde, valiente, honesta, prefiero dar instrucciones a recibirlas. Mi ley es sonreírle al odio, no es hipocresía, es elegancia.",,FALSE,405,1521,1,9024,30933,03/07/2016 20:46,FALSE,,,,negative
x3003698912,x1252858488058859520,22/04/2020 07:15,@dominos @dominosmx  hoy vino una cucaracha en mi pizza :D y la masa olía súper mal espero una solución  pronto https://t.co/zcadh0IjiA,Twitter for Android,111,,x31444922,dominos,FALSE,FALSE,0,0,,,,,https://t.co/zcadh0IjiA,https://twitter.com/Bryan_Andres_NG/status/1252858488058859520/photo/1,photo,http://pbs.twimg.com/media/EWMMIPSU0AAcRPw.jpg http://pbs.twimg.com/media/EWMMI0eU8AoON2K.jpg http://pbs.twimg.com/media/EWMMJaKVAAA6Wcr.jpg http://pbs.twimg.com/media/EWMMJltU8AIQc_u.jpg,https://t.co/zcadh0IjiA https://t.co/zcadh0IjiA https://t.co/zcadh0IjiA https://t.co/zcadh0IjiA,https://twitter.com/Bryan_Andres_NG/status/1252858488058859520/photo/1 https://twitter.com/Bryan_Andres_NG/status/1252858488058859520/photo/1 https://twitter.com/Bryan_Andres_NG/status/1252858488058859520/photo/1 https://twitter.com/Bryan_Andres_NG/status/1252858488058859520/photo/1,,x31444922 x48581776,dominos dominosmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Puebla, México",,,FALSE,80,133,0,836,3716,30/01/2015 16:37,FALSE,,,,negative
x552095732,x1252768926406045696,22/04/2020 01:19,"@dominos tengan cuidado con su app, dice que ya entregaron orden cuando no es así!",Twitter for iPhone,82,,x31444922,dominos,FALSE,FALSE,0,0,,,,,,,,,,,,x31444922,dominos,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,-Little Beast<U+0001F47A>-Time Contemplator<U+0001F3B4>-<U+0001F3CB><U+0001F3FD><U+200D><U+2642><U+FE0F>Motion Bushi<U+0001F94B>-Sleepy Coyote<U+0001F43A>-,,FALSE,157,1213,1,2022,2530,12/04/2012 19:12,FALSE,,,,negative
x464875920,x1252684765075058689,21/04/2020 19:44,@dominosmx @dominos @Profeco por un pedido de $328 me dieron solo 3 salas y 2 catsup además repartidor son ninguna medida de higiene me las dio con su mano https://t.co/Lvn1ukypR3,Twitter for Android,155,,x48581776,dominosmx,FALSE,FALSE,0,0,,,,,https://t.co/Lvn1ukypR3,https://twitter.com/miguel_enah/status/1252684765075058689/photo/1,photo,http://pbs.twimg.com/media/EWJuFVWXsAUPPFB.jpg,https://t.co/Lvn1ukypR3,https://twitter.com/miguel_enah/status/1252684765075058689/photo/1,,x48581776 x31444922 x20261685,dominosmx dominos Profeco,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,4,101,0,15,6,15/01/2012 18:34,FALSE,,,,negative
x131855558,x1254977434098769921,28/04/2020 03:35,"@littlecaesarsmx En la sucursal de Ciudad Valles, San Luis Potosí cierran antes y no quieren vender, fui a las 10 y ya no me quisieron atender, se suponía que cierran a las 10:30 u 11 algo así dice en la sucursal y ya antes estaban limpiando y sin atender",Twitter for Android,238,x1254817585608024064,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,,,,,,,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Ciudad Valles, San Luis Potosí",Mi familia es todo lo que tengo y por lo que vale la pena luchar,,FALSE,72,101,0,299,399,11/04/2010 15:00,FALSE,,,,negative
x464189686,x1254968012446318592,28/04/2020 02:57,"@littlecaesarsmx Ahí les encargo que cambien el slogan de su negocio. En seis meses que he ido, por cercanía, a una de sus sucursales, jamás me han tenido una pizza lista y caliente. Tarda uno 40 minutos en salir de ahí",Twitter for Android,202,x1249049580278173696,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,,,,,,,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Celaya, Guanajuato","Ni de izquierda ni de derecha, aquí hay criterio. Antifeminista aunque me quede sin amigos y trol muchas veces al día. Lloriqueos posmodernos a otro lado",,FALSE,23,135,0,727,57,14/01/2012 23:28,FALSE,,,,negative
x1120058461,x1254639392372613122,27/04/2020 05:11,@littlecaesarsmx Van tres  veces que llego a comprar la de $79 y no hay listas y tengo que llevar de la de $99 por que de la otra tengo que esperar hasta 20 minutos,Twitter for Android,147,x1245055763585871873,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,,,,,,,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Tepic, Nayarit",,,FALSE,35,377,1,465,340,25/01/2013 19:06,FALSE,,,,negative
x942852085388787712,x1254630387260682240,27/04/2020 04:36,@littlecaesarsmx @littlecaesars la verdad en servicio al cliente son pésimos sus empleados son unos déspotas que lo tratan a uno con la punta del pie y para no variar nunca tienen de todo lo que anuncian son un fiasco eh acudido a tres en chihuahua y ni a,Twitter for Android,280,,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,nuncaregreso,,,,,,,,,x53541127 x57824414,littlecaesarsmx littlecaesars,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,20,590,0,440,4913,18/12/2017 20:20,FALSE,,,,negative
x1056183310525849601,x1254543555873423360,26/04/2020 22:51,"@littlecaesarsmx SIN CONTROLES de acceso y sin pizzas preparados están generando aglomeración en la entrada y la gerente dando tiempos de espera de 40 min
Atención @municipio_leon @hlsantillana @gobiernogto https://t.co/zfMTMoKM8i",Twitter for Android,206,,x53541127,littlecaesarsmx,FALSE,FALSE,2,0,,,,,https://t.co/zfMTMoKM8i,https://twitter.com/CancholaMau/status/1254543555873423360/photo/1,photo,http://pbs.twimg.com/media/EWkItQZXgAIvPwp.jpg,https://t.co/zfMTMoKM8i,https://twitter.com/CancholaMau/status/1254543555873423360/photo/1,,x53541127 x174659300 x175200791 x80393952,littlecaesarsmx municipio_leon hlsantillana gobiernogto,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/10953177ee56e000.json,Little Caesars Pizza,Little Caesars Pizza,poi,Mexico,MX,NA NA,NA NA,-101.612494921359 -101.612494921359 -101.612494921359 -101.612494921359 21.0833472632733 21.0833472632733 21.0833472632733 21.0833472632733,"León, Guanajuato",,,FALSE,17,489,0,203,220,27/10/2018 13:58,FALSE,,,,negative
x274215076,x1254499686469242880,26/04/2020 19:56,@vamosalmarr @littlecaesarsmx DEMEN DE VUELTA MI NINERO,Twitter for iPhone,25,x1254497477010624513,x189272946,vamosalmarr,FALSE,FALSE,0,0,,,,,,,,,,,,x189272946 x53541127,vamosalmarr littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Ardis, Demonia",you should be so fucking lucky,,FALSE,623,288,9,16397,91084,29/03/2011 23:32,FALSE,,,,negative
x260456995,x1254226407166803970,26/04/2020 01:50,Siento qué @littlecaesarsmx me robó pepperoni https://t.co/5rikPZTiil,Twitter for Android,45,,,,FALSE,FALSE,17,0,,,,,https://t.co/5rikPZTiil,https://twitter.com/patyache/status/1254226407166803970/photo/1,photo,http://pbs.twimg.com/media/EWfoQ1XX0AUIwnX.jpg,https://t.co/5rikPZTiil,https://twitter.com/patyache/status/1254226407166803970/photo/1,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Guadalajara, Mexico","Diseñadora de interiores, feminista, fuí Consejera General Universitaria @udg_oficial con @impulso_CUAAD  Me bullea hasta mi mamá. Siempre hablo de mis sobrinos",,FALSE,1780,935,13,24801,31824,03/03/2011 22:43,FALSE,,,,negative
x233776795,x1254219646095499269,26/04/2020 01:24,@littlecaesarsmx porque usan rebanadas de otras pizzas sobrantes y arman otra? Y me la venden a precio regular... espero me puedan dar una explicación https://t.co/WklZOfmWp6,Twitter for iPhone,150,,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,https://t.co/WklZOfmWp6,https://twitter.com/Natanaelcadena/status/1254219646095499269/photo/1,photo,http://pbs.twimg.com/media/EWfiGqGWAAAPBw-.jpg,https://t.co/WklZOfmWp6,https://twitter.com/Natanaelcadena/status/1254219646095499269/photo/1,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,"Y a los que aman a Dios, TODAS las cosas les ayudan a bien.",,FALSE,280,267,0,1393,274,04/01/2011 02:37,FALSE,,,,negative
x3364345452,x1254192812955967488,25/04/2020 23:37,"@littlecaesarsmx pedí una pizza con la orilla rellena de queso a través de @RappiMexico y me llego sencilla, ¿Cómo es posible? https://t.co/8lUEkpSYZ3",Twitter for Android,126,,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,https://t.co/8lUEkpSYZ3,https://twitter.com/Dzipak_M/status/1254192812955967488/photo/1,photo,http://pbs.twimg.com/media/EWfJtaWWsAc8CmO.jpg,https://t.co/8lUEkpSYZ3,https://twitter.com/Dzipak_M/status/1254192812955967488/photo/1,,x53541127 x3241680883,littlecaesarsmx RappiMexico,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,What I call: Living,,FALSE,20,96,2,72,68,27/08/2015 23:20,FALSE,,,,negative
x1249163210965618689,x1254077630300766208,25/04/2020 15:59,"@littlecaesarsmx por si no les llegó mi reclamo, muy mal por esta pizza, Tuxtla Gutiérrez, suc, calzada al sumidero. https://t.co/ibkwuCsMRH",Twitter for Android,116,,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,https://t.co/ibkwuCsMRH,https://twitter.com/CamasRoberto/status/1254077630300766208/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1254077519818641408/pu/img/GSLnb5_H1x4jxJKd.jpg,https://t.co/ibkwuCsMRH,https://twitter.com/CamasRoberto/status/1254077630300766208/video/1,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Tuxtla Gutiérrez, Chiapas",En la búsqueda.,,FALSE,5,48,0,24,27,12/04/2020 02:31,FALSE,,,,negative
x1249163210965618689,x1254074216992985089,25/04/2020 15:46,"@littlecaesarsmx son fan de la DDD COMPRO MUY SEGUIDO, HE VISTO COMO LA HAN HECHO MAS PEQUEÑA, LA QUEMAN, Y AHORA ESTO. https://t.co/wUZFfgZlUO",Twitter for Android,119,,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,https://t.co/wUZFfgZlUO,https://twitter.com/CamasRoberto/status/1254074216992985089/photo/1,photo,http://pbs.twimg.com/media/EWdd2K4WsAAppKY.jpg,https://t.co/wUZFfgZlUO,https://twitter.com/CamasRoberto/status/1254074216992985089/photo/1,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Tuxtla Gutiérrez, Chiapas",En la búsqueda.,,FALSE,5,48,0,24,27,12/04/2020 02:31,FALSE,,,,negative
x219077018,x1254046410737102849,25/04/2020 13:55,@littlecaesarsmx Un asco de pizza cuenta chiles les duele regalar servilletas chile y salsa mejor que suban sus precios y no te digan que solo 2 condimentos te pueden dar por una pizza o 2 pizzas grandes y si quieres que te están haciendo un favor,Twitter for Android,230,x1249049580278173696,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,,,,,,,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,29,272,0,160,56,23/11/2010 21:33,FALSE,,,,negative
x749100899805442048,x1254039407952191489,25/04/2020 13:27,@littlecaesarsmx En Zacatecas te quieren vender a huevo otras pizzas más caras y te hacen esperar de 15 a 20 minutos si no compras la que ellos te dicen,Twitter for iPhone,135,x1245772989678960641,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,,,,,,,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,416,354,2,1624,1359,02/07/2016 04:42,FALSE,,,,negative
x914558531315142656,x1253859016670920706,25/04/2020 01:30,"@littlecaesarsmx Por favor, apoyen a sus empleados colocando anuncios sobre el uso de cubrebocas obligatorio para la venta, me tocó ver como un cliente escupía a una chica que solo cumplía con su trabajo #Tampico  #Madero #Altamira
@PCTamaulipas  ojo!",Twitter for Android,251,,x53541127,littlecaesarsmx,FALSE,FALSE,4,2,,,Tampico Madero Altamira,,,,,,,,,x53541127 x2868033276,littlecaesarsmx PCTamaulipas,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,25,213,0,516,2706,01/10/2017 18:32,FALSE,,,,negative
x613919027,x1253857379009155075,25/04/2020 01:24,"@paolivera_ @UberEats_mex @littlecaesarsmx Pero para cobrar son buenos, no para solucionar problemas <U+0001F620>",Twitter for iPhone,59,x1253857069070905344,x423521241,paolivera_,FALSE,FALSE,0,0,,,,,,,,,,,,x423521241 x767731389911314434 x53541127,paolivera_ UberEats_mex littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Tell me something I don't already know.,,FALSE,399,241,0,14482,20617,21/06/2012 01:36,FALSE,,,,negative
x613919027,x1253858141307129857,25/04/2020 01:27,"@Mariannneri @UberEats_mex @littlecaesarsmx No mms, me la dieron como si se los hubiera caído, esta toda destrozada, yo no comeré algo que no sé si se cayó al suelo y tampoco si no viene como se supone vienen todas las pizzas.",Twitter for iPhone,182,x1253857830341234688,x283729386,Mariannneri,FALSE,FALSE,0,0,,,,,,,,,,,,x283729386 x767731389911314434 x53541127,Mariannneri UberEats_mex littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,Tell me something I don't already know.,,FALSE,399,241,0,14482,20617,21/06/2012 01:36,FALSE,,,,negative
x423521241,x1253857069070905344,25/04/2020 01:23,"@vannia_abarca @UberEats_mex @littlecaesarsmx Güeeey, a mí me “retuvieron” $150 porque se les pegó la gana y traté de arreglarlo por la app y por Twitter y cero me pelaron.",Twitter for iPhone,126,x1253855995782184968,x613919027,vannia_abarca,FALSE,FALSE,1,0,,,,,,,,,,,,x613919027 x767731389911314434 x53541127,vannia_abarca UberEats_mex littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,325,173,0,12123,13032,28/11/2011 16:19,FALSE,,,,negative
x633660035,x1253856589175500803,25/04/2020 01:21,@vannia_abarca @UberEats_mex @littlecaesarsmx Que mal servicio @littlecaesarsmx,Twitter for iPhone,33,x1253855995782184968,x613919027,vannia_abarca,FALSE,FALSE,1,0,,,,,,,,,,,,x613919027 x767731389911314434 x53541127 x53541127,vannia_abarca UberEats_mex littlecaesarsmx littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,"Pisa, Italia <U+0001F1EE><U+0001F1F9>",<U+0001F1F2><U+0001F1FD> | Club Universidad Nacional | Economía | 21 | Flexeando de lunes a lunes.,,FALSE,451,258,4,10443,46455,12/07/2012 11:20,FALSE,,,,negative
x125548683,x1253822178518335490,24/04/2020 23:04,"@MiguelEduardoMF @littlecaesarsmx @UberEats_mex Personalmente los mande alv desde hace tiempo, solo que hace poco tiempo hice publico mi odio a esas pizzas xd",Twitter for Android,110,x1253788016868540424,x3260741666,MiguelEduardoMF,FALSE,FALSE,1,0,,,,,,,,,,,,x3260741666 x53541127 x767731389911314434,MiguelEduardoMF littlecaesarsmx UberEats_mex,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,México,"Mi vida se resume en Muse, Aeromexico y  el mundo geek.",,FALSE,179,176,3,2659,416,23/03/2010 04:12,FALSE,,,,negative
x50908352,x1253782583998943233,24/04/2020 20:27,Muy mal servicio en @littlecaesarsmx dejan a su suerte a los dependientes sin el entrenamiento adecuado.,Twitter for iPhone,104,,,,FALSE,FALSE,2,1,,,,,,,,,,,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,mexico,"Gordito, Ing. Civil, Packers Fan, Ufc, Box, Autos, Motos y Aviones. It´s what it is.",,FALSE,324,789,1,12816,35469,26/06/2009 03:43,FALSE,,,,negative
x2822699593,x1253742848844935168,24/04/2020 17:49,"@littlecaesarsmx Hola, ando esperando una factura y los vatos de la sucursal no contestan los telefonos que vienen en el ticket",Twitter for iPhone,110,x1251918481907503110,x53541127,littlecaesarsmx,FALSE,FALSE,0,0,,,,,,,,,,,,x53541127,littlecaesarsmx,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,,,,FALSE,24,84,0,898,257,20/09/2014 19:55,FALSE,,,,negative
