"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","sentiment"
"xx111042385","xx1256225324649664513","01/05/2020 14:13","soysalle","tien excelent servici client sucursal pesim servici corpor","Twitter Web App",95,"xx1256068449895215111","xx82769670","ComensalEnDF",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx82769670 xx48581776 xx205452984","ComensalEnDF dominosmx SantanderMx","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/soysalle/status/1256225324649664513","Manuel Tapia","","Un día México tiene que cambiar y quiero estar ahí cuando suceda","",FALSE,256,917,6,8138,2758,"03/02/2010 16:27",FALSE,"","",,"https://pbs.twimg.com/profile_banners/111042385/1419219919","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/763713703397117952/V-MPpvop_normal.jpg","negative"
"xx52152575","xx1256194808642785280","01/05/2020 12:12","emiivaz","not diner puebl yes gast gasolin fur excelent servici","Twitter Web App",92,,,"",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/emiivaz/status/1256194808642785280","lemos","Puerto Rico","|revolución o muerte | indigo kid |<U+0001F308><U+0001F497><U+0001F49B><U+0001F499>","",FALSE,634,528,3,7097,22826,"29/06/2009 19:06",FALSE,"","",,"https://pbs.twimg.com/profile_banners/52152575/1570111270","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1212876268926095361/_Qo795sy_normal.jpg","negative"
"xx2352164304","xx1256006912497250306","30/04/2020 23:45","franc_castel","opin excelent pong diner servici mexic ver dereguang enoj ayud amlo opin bien trab","Twitter for Android",182,"xx1255909955015761930","xx1390619719","SOYCarlosMota",FALSE,FALSE,2,0,,,"",,"","","","","","","","","","",,"xx1390619719","SOYCarlosMota","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json","Puebla","Puebla, México","city","Mexico","MX","NA NA","NA NA","-98.289206 -98.019327 -98.019327 -98.289206 18.83765 18.83765 19.226809 19.226809","https://twitter.com/franc_castel/status/1256006912497250306","Franky castell FELIZ FELIZ!","México- Puebla","Médica, docente universitaria. Adicta al <U+2615>y al Jazz<U+0001F3B7> La bohemia<U+2764>! Amo a los<U+0001F415>

Aunque duela a los fachos, vamos por buen camino con López Obrador

#RedAMLOVE","",FALSE,1353,1119,13,81903,85435,"19/02/2014 19:42",FALSE,"","",,"https://pbs.twimg.com/profile_banners/2352164304/1581913967","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1020763828173168640/2LcvFgEh_normal.jpg","negative"
"xx2483183886","xx1255998333686091777","30/04/2020 23:11","MateoSnuffBrow","medellin repart tapaboc metr segur ciudadan bogot gast plat contrat entretien pleb promes","Twitter for iPhone",187,"xx1255996744955039744","xx19236074","CaracolRadio",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx19236074 xx137908875","CaracolRadio ClaudiaLopez","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MateoSnuffBrow/status/1255998333686091777","Mateo","Buscando...","hago cosas","",FALSE,619,308,0,2404,3871,"08/05/2014 04:50",FALSE,"","",,"https://pbs.twimg.com/profile_banners/2483183886/1497094154","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1249592006957051906/ZPXKJVRh_normal.jpg","negative"
"xx4911429549","xx1255982975688364032","30/04/2020 22:10","psolissanchez","not tod pequen isps brind excelent servici sector rural marginal vulner quebr not pued cort exig pag gent jur gobiern servici gratuit","Twitter for Android",280,"xx1255973366974107650","xx461682749","andresgarcia_y",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx461682749 xx240859258","andresgarcia_y Arcotel_ec","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/psolissanchez/status/1255982975688364032","Pedro ironside","Valhalla","Ing. Mba ESPOL. Padre de 2. Workaholic. Cristobalino. CEO NEXOTEL. PARTNER NEDETEL. Socio de Redcom-ITS y de  Galileo Networking. emprendiendo siempre","https://t.co/Ja5NnJvCIf",FALSE,830,4445,1,53493,90695,"15/02/2016 02:36",FALSE,"https://t.co/Ja5NnJvCIf","http://www.nexotel.com.ec",,"https://pbs.twimg.com/profile_banners/4911429549/1580396106","","http://pbs.twimg.com/profile_images/1253219360816144384/26KFwtoD_normal.jpg","negative"
"xx1195504526809292800","xx1255916760005513217","30/04/2020 17:47","Maryaguacates","redact form ciudadan pued entend","Twitter for Android",92,"xx1255870101104078853","xx1034629526163283973","OSierrAbogado",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1034629526163283973","OSierrAbogado","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Maryaguacates/status/1255916760005513217","Mariana","Medellín, Colombia","Estudiante de derecho - UdeM.
Representante de víctimas - Unidad de vida.","https://t.co/b0vn7AxoXK",FALSE,155,96,0,942,2865,"16/11/2019 00:51",FALSE,"https://t.co/b0vn7AxoXK","https://instagram.com/marianahenaohi?igshid=61nli61llb7n",,"https://pbs.twimg.com/profile_banners/1195504526809292800/1573867428","","http://pbs.twimg.com/profile_images/1250586463516884997/0rvXf-zN_normal.jpg","negative"
"xx731881482457886725","xx1255682925175156737","30/04/2020 02:18","belkisfuentes11","siempr viaj buen preci excelent servici not quer tend man pensamient social busc acab destru buen","Twitter for Android",171,,,"",TRUE,FALSE,0,0,,,"",,"twitter.com/VickyDavilaH/s…","https://t.co/O05anlhave","https://twitter.com/VickyDavilaH/status/1255549537327996929","","","","","","","",,,"","es","xx1255549537327996929","Dice @AntonioSanguino: “Avianca no es la aerolínea de aviación de Colombia. Tiene muy pocos inversionistas colombianos. Además cambió su domicilio en Panamá para evadir impuestos aquí”.

¿Qué opina?

Los leo #SalvarALosRicosEs","29/04/2020 17:28","Twitter for iPhone",846,276,"xx242730842","VickyDavilaH","Vicky Dávila",3057265,4149,130517,"Bogotá, D.C., Colombia","conéctate a las 12 a https://t.co/8yYNFZ7Uif y a nuestro #FacebookLive",TRUE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/belkisfuentes11/status/1255682925175156737","Belkiis","","Los amores de Mami","",FALSE,66,65,0,6765,10645,"15/05/2016 16:18",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1192617384164630528/urEtQsV__normal.jpg","negative"
"xx260401225","xx1255665289343176704","30/04/2020 01:08","Juulicosentino","excelent empres corre agilic servici mund contrat gent rubr mas utiliz cuarenten mensajeri desastr mas demor nunc","Twitter for iPhone",246,,,"",FALSE,FALSE,2,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Juulicosentino/status/1255665289343176704","Julieta <U+0001F49A>","Buenos Aires, Argentina","22. Cumple sus sueños quien resiste <U+2728>","https://t.co/OeEsMKnSSW",FALSE,1035,728,11,42687,3873,"03/03/2011 20:32",FALSE,"https://t.co/OeEsMKnSSW","http://instagram.com/juulicosentino",,"https://pbs.twimg.com/profile_banners/260401225/1580727207","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1218014041903452162/yxGC7GXU_normal.jpg","negative"
"xx838217780","xx1255638518665220097","29/04/2020 23:22","jorypad","excelent com servici irrepet lastim","Twitter for iPad",59,,,"",TRUE,FALSE,0,0,,,"",,"twitter.com/cartoncalderon…","https://t.co/uFvP80IO6R","https://twitter.com/cartoncalderon/status/1255541764242407425","","","","","","","",,,"","es","xx1255541764242407425","Pues sí, me entero con desánimo que desaparece el mejor restaurante de la Ciudad de México. Espero que no destruyan esa bella casona para otro rascacielitos X de oficinas vacías por invendibles. https://t.co/8of61JryWQ","29/04/2020 16:57","Twitter Web App",3316,922,"xx1957798104","CartonCalderon","PacoCalderónCartones",217060,741,12882,"México","Caricaturista de Grupo Reforma",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jorypad/status/1255638518665220097","Jorge Padilla","","","",FALSE,48,166,2,2009,519,"21/09/2012 17:08",FALSE,"","",,"https://pbs.twimg.com/profile_banners/838217780/1348265666","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2635121917/2ef820929b9de9781048159fb559ce6a_normal.jpeg","negative"
"xx257970508","xx1255599522526507012","29/04/2020 20:47","_stevenperea","excelent servici client usuari colm mas medi hor line sin ningun respuest solicit cancelacion plan","Twitter for Android",214,,,"",FALSE,FALSE,0,0,,,"",,"","","","http://pbs.twimg.com/media/EWzJGClXQAArCVJ.jpg","https://t.co/IcP06QzSrU","https://twitter.com/_stevenperea/status/1255599522526507012/photo/1","photo","http://pbs.twimg.com/media/EWzJGClXQAArCVJ.jpg","https://t.co/IcP06QzSrU","https://twitter.com/_stevenperea/status/1255599522526507012/photo/1",,"xx175488906 xx218592577 xx327385337","Avantel_sas MONYRODRIGUEZOF sicsuper","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_stevenperea/status/1255599522526507012","Steven Perea","cali, colombia","24. <U+0001F60E>
Vamos dibujado el camino <U+0001F3DE><U+FE0F> IG @_stevenperea","https://t.co/hgxdTlWAoX",FALSE,1534,228,0,5362,833,"26/02/2011 17:40",FALSE,"https://t.co/hgxdTlWAoX","http://www.facebook.com/soystevenp",,"https://pbs.twimg.com/profile_banners/257970508/1577053352","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1244090114999029760/T02gnWsp_normal.jpg","negative"
"xx58510949","xx1255552480773050374","29/04/2020 17:40","Adi_Art7","compr tien excelent servici contrari te rob diner","Twitter for iPad",136,"xx1255551663223472133","xx109651819","Foro_TV",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx109651819 xx2910407244 xx65392033 xx40002725","Foro_TV amazonmex liverpoolmexico palaciohierro","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Adi_Art7/status/1255552480773050374","Adriana Artidiello","Ciudad de Mexico","chilanga en el exilio amo el chocolate caliente y los días nublados","",FALSE,399,976,4,1774,738,"20/07/2009 16:06",FALSE,"","",,"https://pbs.twimg.com/profile_banners/58510949/1587579860","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1253440887448760320/MVVih5Ht_normal.jpg","negative"
"xx1267828118","xx1255518538837745670","29/04/2020 15:25","Bass_LBK","siempr das excelent servici envi rest muchisim calid servici","Twitter for iPhone",120,,"xx2910407244","amazonmex",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx2910407244 xx116940011","amazonmex estafeta","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bass_LBK/status/1255518538837745670","Cesar Marquez","","","",FALSE,207,519,1,2210,2062,"14/03/2013 19:38",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1254228799387873280/Sj8YlBAF_normal.jpg","negative"
"xx704322967","xx1255489412294721537","29/04/2020 13:29","romi_ffernandez","lind gent realment necesit diner reci cobr juni tant cag hambr not pued pag deud excelent servici verguenz ife","Twitter for Android",211,,,"",FALSE,FALSE,0,0,,,"",,"","","","http://pbs.twimg.com/media/EWxk9HAWkAQfnrY.jpg","https://t.co/HmHShFLr5d","https://twitter.com/romi_ffernandez/status/1255489412294721537/photo/1","photo","http://pbs.twimg.com/media/EWxk9HAWkAQfnrY.jpg","https://t.co/HmHShFLr5d","https://twitter.com/romi_ffernandez/status/1255489412294721537/photo/1",,"xx149991703","alferdez","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/romi_ffernandez/status/1255489412294721537","<U+2764>ROMINA<U+2764>","Argentina","Como no te voy a querer, como no te voy a querer, como no te voy a querer si te he visto rugiet vos sos de la 16<U+2764>","https://t.co/zZnnHSKYSu",FALSE,782,398,2,18923,8937,"19/07/2012 04:04",FALSE,"https://t.co/zZnnHSKYSu","https://www.facebook.com/romii.fernandez.7",,"https://pbs.twimg.com/profile_banners/704322967/1478405702","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1094002083152490499/nBSO2zBj_normal.jpg","negative"
"xx2845782504","xx1255290797139865600","29/04/2020 00:20","andrealozanom27","compr tiend muebl beb torreon excelent servici mand paqueteri sendex parec perdi trayect cay gui dias perd ido cas not abri","Twitter for iPhone",272,"xx1255264050793058306","xx2845782504","andrealozanom27",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/andrealozanom27/status/1255290797139865600","Andrea Lozano","","Deja -ra s t ro s de e l la- en los lugares en donde ha estado. @equipoa21mexico","https://t.co/vUXdNlBGlS",FALSE,176,175,0,3425,7304,"08/10/2014 03:02",FALSE,"https://t.co/vUXdNlBGlS","http://Instagram.com/andrea_lozanom",,"https://pbs.twimg.com/profile_banners/2845782504/1581882136","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1222951240323207169/SumCjfu8_normal.jpg","negative"
"xx846899281806082053","xx1258233857586851840","07/05/2020 03:15","heraldodemexico","persist dud cifr ofrec","TweetDeck",122,,,"",FALSE,FALSE,23,9,,,"",,"heraldodemexico.com.mx/pais/jose-narr…","https://t.co/9FlCCCMVD7","https://heraldodemexico.com.mx/pais/jose-narro-duda-cifras-secretaria-salud-44-mil-casos-influenza-son-mayoria-covid-19-modelo-centinela-hugo-lopez-gatell-cuando-abrira-contingencia-mexico-fechas-falsas/","","","","","","","",,"xx789152957124055040 xx132225222","JoseNarroR SSalud_mx","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/heraldodemexico/status/1258233857586851840","El Heraldo de México","","Somos Heraldo Media Group, la evolución de esta casa editorial en una multiplataforma que integra a un diario impreso, digital, televisión y radio.","https://t.co/TZqIzTUNZw",FALSE,213941,895,866,179112,728,"29/03/2017 01:38",TRUE,"https://t.co/TZqIzTUNZw","http://heraldodemexico.com.mx",,"https://pbs.twimg.com/profile_banners/846899281806082053/1584762586","","http://pbs.twimg.com/profile_images/1238891903623540736/GvsCBlis_normal.jpg","negative"
"xx1203013853530996736","xx1258477400972840960","07/05/2020 19:22","MatamorosCapa","descans neces basic her necesit bien","Twitter for Android",270,,,"",FALSE,FALSE,4,3,,,"QuedateEnCasa",,"","","","http://pbs.twimg.com/media/EXcChSyXQAM-rNm.jpg","https://t.co/okP3gj7SNa","https://twitter.com/MatamorosCapa/status/1258477400972840960/photo/1","photo","http://pbs.twimg.com/media/EXcChSyXQAM-rNm.jpg","https://t.co/okP3gj7SNa","https://twitter.com/MatamorosCapa/status/1258477400972840960/photo/1",,"xx605022959 xx710557685196820480 xx1227291465879080962 xx513078019 xx937437948 xx182085829 xx1096649567506976768 xx40895271 xx1241171105169244162 xx1146512967434768384 xx334747582 xx132225222 xx437115062","zabicky ceca_coahuila CapasCoahuila DraEvalinda drabores Psiquiatria_SAP psiquijada Jorgolvera SusanaDistancia juntosxlapazmx CONADICmx SSalud_mx SS_Coahuila","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MatamorosCapa/status/1258477400972840960","CAPA MATAMOROS","","centro de atencion primaria en adicciones","",FALSE,59,48,0,61,58,"06/12/2019 18:10",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1203013853530996736/1575656888","","http://pbs.twimg.com/profile_images/1203014582614269952/fduXQXmF_normal.jpg","negative"
"xx66923691","xx1259307303511248897","10/05/2020 02:20","luisH_88","siempr fin seman baj numer imagin not tod mand info siempr repunt lun","TweetDeck",119,"xx1259275630128107520","xx1002275230893522944","castro_enrique7",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx1002275230893522944 xx34718178 xx132225222","castro_enrique7 beltrandelrio SSalud_mx","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/luisH_88/status/1259307303511248897","luissss HHH","","","",FALSE,51,164,1,560,150,"19/08/2009 05:47",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/369858301/n701290617_7112589_1472352_normal.jpg","negative"
"xx304080902","xx1257758402157195274","05/05/2020 19:45","alexvelag11","diferent fuerz extraordinari naturalez cr raf lbj tien graci divin messi rog mj qued don divin uds","Twitter for iPhone",277,,,"",FALSE,FALSE,69,10,,,"",,"","","","","","","","","","",,"xx1058376110 xx155659213 xx1337785291 xx344634424 xx198975780 xx23083404","TeamMessi Cristiano rogerfederer RafaelNadal Jumpman23 KingJames","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alexvelag11/status/1257758402157195274","alejandro vela","Aguascalientes, México","Dios,Familia,Futbol=Felicidad               Instagram:alexvelag","",FALSE,37925,1149,92,5081,9048,"23/05/2011 22:11",TRUE,"","",,"https://pbs.twimg.com/profile_banners/304080902/1573927315","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1221656393725489152/fTVOfkAK_normal.jpg","negative"
"xx187026235","xx1258042999558287360","06/05/2020 14:36","IamYoungAlen","not tod her llev cap","Twitter for iPhone",37,,,"",TRUE,FALSE,0,0,,,"GOAT",,"twitter.com/CafeDeRick/sta…","https://t.co/EeDx3muDfA","https://twitter.com/CafeDeRick/status/1257953156509687808","","","","","","","",,,"","es","xx1257953156509687808","ADELgazó https://t.co/JdQaMaOlza","06/05/2020 08:39","Twitter Web App",36,5,"xx359707744","CafeDeRick","Javier R. Rodríguez",4281,592,72195,"León - Londres - Barcelona","Todo lo que hago es una copia de Nick Hornby y Bill Simmons. Fundador del @DespachoCeltics   Allons-y javier@despachoceltics.com",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IamYoungAlen/status/1258042999558287360","Victor Sauce","Valenciafurcia","Chasing paper, sleep deprivation #BACKTOHEWHIPPIN <U+27A1><U+FE0F> https://t.co/SKG41i1Bgz","",FALSE,445,221,9,37427,3364,"05/09/2010 01:57",FALSE,"","",,"https://pbs.twimg.com/profile_banners/187026235/1579700281","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1219977511498547200/sP23m_LA_normal.jpg","negative"
"xx369803144","xx1258557838814621697","08/05/2020 00:42","TORRESrobe","dej compar disfrutenl","Twitter for Android",65,,,"",FALSE,FALSE,2,1,,,"",,"","","","http://pbs.twimg.com/media/EXdLqKsUEAEECOC.jpg","https://t.co/A2fFTmdbNJ","https://twitter.com/TORRESrobe/status/1258557838814621697/photo/1","photo","http://pbs.twimg.com/media/EXdLqKsUEAEECOC.jpg http://pbs.twimg.com/media/EXdLrYNU4AAR68o.jpg","https://t.co/A2fFTmdbNJ https://t.co/A2fFTmdbNJ","https://twitter.com/TORRESrobe/status/1258557838814621697/photo/1 https://twitter.com/TORRESrobe/status/1258557838814621697/photo/1",,"xx155659213 xx1078429291","Cristiano Rpizarrot","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TORRESrobe/status/1258557838814621697","Robe Torres <U+26AA> #MásFuertes","Monterrey, Nuevo León","Guapo y humilde; jugador y conocedor de fútbol. RAYADO //\\//\\ y MADRIDISTA, obvio. Si eres de piel delgadita, no me sigas.","https://t.co/fC8m8ZOMtr",FALSE,2564,2476,8,63562,27143,"07/09/2011 23:56",FALSE,"https://t.co/fC8m8ZOMtr","http://instagram.com/torresrobe",,"https://pbs.twimg.com/profile_banners/369803144/1577935050","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1257031268601966592/IbvwuhW8_normal.jpg","negative"
"xx101900422","xx1257079022611312643","03/05/2020 22:46","HvC_Asuka","gan pierd sin pretext ni pex perdi not pas nad","Twitter for Android",61,"xx1257015399327072259","xx280308249","mayracvg",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx280308249 xx122211977","mayracvg ClubAmerica","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HvC_Asuka/status/1257079022611312643","Ahsoka<U+0001F1FA><U+0001F1E6><U+0001F985><U+0001F49B><U+0001F499><U+2764><U+FE0F><U+0001F5A4><U+0001F499><U+0001F5A4>","México","LCP<U+0001F9EE>|gamer<U+0001F3AE>|cinefilo<U+0001F3AC> |<U+0001F6AC>,aficionado  del América|Manchester United e Ínter de Milán desde chiketito<U+26BD>| Fan del  metal<U+0001F91F>|Drop de Zero and get with the Hero“","https://t.co/SKimByhC7L",FALSE,214,168,2,19832,4937,"05/01/2010 00:05",FALSE,"https://t.co/SKimByhC7L","http://www.youtube.com/fak3asuka",,"https://pbs.twimg.com/profile_banners/101900422/1582062662","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1217210116354658304/omLQbLVC_normal.jpg","negative"
"xx1075774966266617856","xx1259531660409933825","10/05/2020 17:12","MariaCndo","servici soport tecnic excelent ayud problemill tecnic solucion problem sencill tramit onlin horror sugerent simplific tramit","Twitter for Android",260,,,"",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx1300873412","EcoGobCan","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MariaCndo/status/1259531660409933825","Maria <U+0001F64B><U+200D><U+2640><U+FE0F> Guia Lanzarote","Lanzarote","Guía Oficial de Canarias.
Lanzarote no es mi tierra, pero es tierra mía (Saramago) 

<U+0001F1EE><U+0001F1E8>  <U+0001F1EA><U+0001F1F8>  <U+0001F1E8><U+0001F1F5> <U+0001F1EC><U+0001F1E7> <U+0001F1EE><U+0001F1F9>","https://t.co/B0npMLM0B1",FALSE,118,134,2,2442,2965,"20/12/2018 15:28",FALSE,"https://t.co/B0npMLM0B1","http://www.descubrelanzarote.blog",,"https://pbs.twimg.com/profile_banners/1075774966266617856/1586709967","","http://pbs.twimg.com/profile_images/1249378273408225280/1OyyHg4K_normal.jpg","negative"
"xx850229480","xx1257207781167431680","04/05/2020 07:17","JosRpMusic","atencion client teng captur chat yes necesitais","Twitter for Android",60,"xx1257206846613569536","xx85741735","AmazonHelp",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx85741735","AmazonHelp","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JosRpMusic/status/1257207781167431680","Jos <U+0001F61B><U+0001F3C4>","País Vasco, España","A ver que puedo contar de mi <U+0001F61B> :
¦ Me encanta el Surf <U+0001F3C4> ¦
¦ Pero a la vez ,me encanta el Anime<U+0001F4FA> y los Videojuegos <U+0001F3AE>¦
¦10 <U+0001F499>: @crisvila95 ¦","https://t.co/93g1RH8CI7",FALSE,1472,1006,1,19526,12045,"28/09/2012 01:03",FALSE,"https://t.co/93g1RH8CI7","http://instagram.com/josrpmusic/",,"https://pbs.twimg.com/profile_banners/850229480/1508675873","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1200909791213871104/RbHMVtrN_normal.jpg","negative"
"xx3466421","xx1260038109057757184","12/05/2020 02:44","lubelmont","buen punt much congruent prometi not engan nadi algun cre ide perjudicial mexic","Twitter Web App",262,"xx1260003711083966464","xx1140778369174257664","ElmerM727",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1140778369174257664 xx797217506 xx110213431 xx82119937 xx2897441","ElmerM727 Juvejmb jorgeramosnews lopezobrador_ EPN","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lubelmont/status/1260038109057757184","Lubelmont","Distrito Federal, México","Twitter como Método catártico 
-Mi secreto para siempre tener buena actitud-","",FALSE,659,735,3,1873,3049,"04/04/2007 22:14",FALSE,"","",,"https://pbs.twimg.com/profile_banners/3466421/1586780813","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/706157238914691072/qbOldnfB_normal.jpg","negative"
"xx1267509330","xx1258906087455166465","08/05/2020 23:46","Valor_Percibido","ceos cren empres excelent servici client acuerd afirmacion","Twitter Web App",154,"xx1258905703416311814","xx1267509330","Valor_Percibido",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1249847996","rubenturienzo","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Valor_Percibido/status/1258906087455166465","Valor Percibido","Medellín","Estamos #TransformandoElServicio para que digan #AquíHayValorPercibido.","http://t.co/oirBybF8s4",FALSE,576,207,41,2345,907,"14/03/2013 17:04",FALSE,"http://t.co/oirBybF8s4","http://www.valorpercibido.com",,"https://pbs.twimg.com/profile_banners/1267509330/1559164605","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/671732707886542848/am6iSVV5_normal.png","negative"
